comment,label,BATTERY,CAMERA,DESIGN,FEATURES,GENERAL,PERFORMANCE,PRICE,SCREEN,SER&ACC,STORAGE
không bật được mic khi chẳng hiểu sao liên_quân xin cái lý_do khắc_phục ạ smiling _ face _ with _ smiling _ eyes,{FEATURES#Negative};,0,0,0,2,0,0,0,0,0,0
khác_biệt sang_trọng chức_năng hoàn_hảo camera góc rộng tuyệt_vời pin được lâu,{CAMERA#Positive};{BATTERY#Positive};{DESIGN#Positive};{GENERAL#Positive};,1,1,1,0,1,0,0,0,0,0
đang dùng ip7 plus chuyển sang thấy vào mạng kém hơn tốc_độ loah kém hơn mở khoá vân tay chậm không hài_lòng cho lắm,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};,0,0,0,2,2,2,0,0,0,0
nhân_viên cửa_hàng 446 đại mỗ nam từ_liêm hà_nội rất vui_vẻ nhiệt_tình và thân_thiện phiền cửa_hàng giúp em kêu chị tên huyền đang mang bầu là chị ơi chị ngồi xuống cho khoẻ nhìn chị đứng nhiều mỏi chân mà thấy thương chị quá à điện_thoại dùng ổn mình cảm_thấy đa_nhiệm wifi hơi kém,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};{SER&ACC#Positive};,0,0,0,2,1,2,0,0,1,0
sau 6 tháng xài thì chỉ có việc bỏ_túi lâu quá thì lấy ra xài là lên web mất kết_nối 4g vài phút còn lại thì ok hết pin trâu xài suốt ngày dài lên fb zalo youtu be thì ok hết mình không chơi game nên điện_thoại thế_này là ok rồi hy_vọng phiên_bản update sau sẽ fix được lỗi mất 4g khi bõ túi quá lâu hihi,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,1,0,0,2,1,1,0,0,0,0
con này phần_cứng mạnh nhưng bà_con nên xem_xét mình đã mua được tuần nhưng có_vẻ androi trên con nay bất_ổn lắm nhiều lúc wifiaf vào messenger dật tung chảo phải khởi_động lại,{FEATURES#Negative};{PERFORMANCE#Neutral};,0,0,0,2,0,3,0,0,0,0
pin trâu sao ai cũng chê nhỉ xài được 2 ngày cảm_thấy mượt camera trước hơi tệ camea sau thì tạm được thiết_kế đẹp game liên_quân pubg mượt nói_chung trong tầm giá thì note 7 vô_địch,{CAMERA#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};,1,2,1,0,1,1,3,0,0,0
mỏng màu đẹp mới xài 3 4 ngày máy rất mướt quá ok sạc pin rất nhanh luôn nhân_viên rất nhiệt_tình 100 điểm cho sản_phẩm nhân_viên tgdd,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};,1,0,1,0,1,1,0,0,1,0
8 ram mà ram khả_dụng chỉ còm 4ram là sao ạ máy sử_dụng gần như ok đôi_khi cũng lag khi dùng cùng lúc 2 ứng_dụng nhân_viên phục_vụ nhiệt_tình tốt,{PERFORMANCE#Negative};{STORAGE#Negative};{GENERAL#Positive};{SER&ACC#Negative};,0,0,0,0,1,2,0,0,2,2
mới mua hôm_qua tất_cả đều ổn vấn_đề là pin không xài vẫn tụt pin quá hao pin,{BATTERY#Negative};{GENERAL#Positive};{OTHERS};,2,0,0,0,1,0,0,0,0,0
mới mua tối quá mới chúng là máy mượt nhanh nhạy loa to chụp ảnh đẹp pin xài khá lâu sạc nhanh ưng_ý với số tiền bỏ ra nhân_viên tư_vấn nhiệt_tình niềm_nở,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{SER&ACC#Positive};,1,1,0,1,0,1,1,0,1,0
sau khi mua 1 cái ok mua cái thứ 2 cho vợ thì vợ mê mẫn luôn ưu_điểm pin khoẻ mượt màn_hình to bút rất đẹp,{SCREEN#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,1,0,0,1,1,1,0,1,0,0
vừa_mới mua em này mùng 10 thực_sự quá ấn_tượng về viên pin trâu cực công_việc của mình phải truy_cập zalo truyền file liên_tục em này đáp_ứng về khoản pin vượt sức mong_đợi,{BATTERY#Positive};,1,0,0,0,0,0,0,0,0,0
mua được 5 tháng máy đơ lag pin lại còn nhanh hết sai_lầm khi mua máy này,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};,2,0,0,0,2,2,0,0,0,0
đừng ai_cập nhật phiên_bản mới nha cập_nhật xong là nuốt pin 1 ngày 30 luôn đấy,{PERFORMANCE#Negative};,0,0,0,0,0,2,0,0,0,0
5 sao nè hàng việt_nam chất_lượng cao pin trâu kinh_khủng chơi game mượt sạc nhanh chỉ 2h15 1 100 màn_hình đẹp to rõ bảo_hành tốt quá ok các bạn nên mua,{SCREEN#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,1,0,0,0,1,1,0,1,1,0
nhìn_chung thì mọi thứ rất tốt với tầm giá trừ cái khả_năng bắt wifi yếu quá mà không sao mình dùng 4g,{FEATURES#Positive};{PRICE#Neutral};{GENERAL#Positive};,0,0,0,1,1,0,3,0,0,0
samsung vậy flip này xài rất đã nhưng_mà có nết nhăn ở chính giữa hơi ngứa_mắt mà hiệu_năng chơi tất_cả game nhá,{PERFORMANCE#Positive};{DESIGN#Negative};{GENERAL#Positive};,0,0,2,0,1,1,0,0,0,0
thiết_kế thời_trang mỏng nhẹ cấu_hình cao cam chụp đẹp nhiều tính_năng vượt_trội hơn các dòng anh của samsung vân tay cũng nhạy hơn con a51 của bạn mình sài oppo ngày_càng chứng_tỏ họ không thua_kém một ai về mặt công_nghệ thích nhất là sạc vooc sạc cực nhanh luôn,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{SER&ACC#Positive};,1,0,1,1,0,1,0,0,1,0
máy chạy êm blutoo kém chụp hình không đẹp ko chân thật sóng bắt yếu mua chưa được tuần nhưng thất_vọng quá con này sai cho công_việc thì ok ngoài ra thì tệ,{CAMERA#Negative};{FEATURES#Negative};{PERFORMANCE#Positive};{GENERAL#Negative};,0,2,0,2,2,1,0,0,0,0
mình mới mua máy được cách đây 9 ngày dùng rất tốt tuy hơi bị nóng máy sạc được khoảng 15 lần thì pin chai còn 99 mong admin sớm trả_lời cảm_ơn ạ,{BATTERY#Negative};{PERFORMANCE#Negative};{OTHERS};,2,0,0,0,0,2,0,0,0,0
dù ra_đời 4 năm nhưng sản_phẩm vẫn xài mượt và rất ok đúng đồ mỹ đi trước thời_đại,{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,0,0,0,0,1,1,0,0,1,0
mình mới mua hôm_qua buổi tối quay video camera nhiễu hạt có sao không ạ về đánh_giá thì em này rất nhạy lướt ngon mà dùng lâu nữa mới biết được thêm nhân_viên tư_vấn rất nhiệt_tình luôn 10 cho nhân_viên tgdđ chế_độ giảm_giá cho khách_hàng thân_thiết cũng ok lắm luôn,{FEATURES#Positive};{SER&ACC#Positive};{OTHERS};,0,0,0,1,0,0,0,0,1,0
chụp ảnh thì khỏi bàn_cãi siêu đẹp chơi game mượt xem phim chất_lượng cao nên mua,{CAMERA#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,0,1,0,0,1,1,0,0,0,0
mua được gần 2 tháng cảm_thấy hối hận lo nge không tốt cảm ứng vân tay thì tệ bảo hành không tận_tâm,{FEATURES#Negative};{GENERAL#Negative};{SER&ACC#Negative};,0,0,0,2,2,0,0,0,2,0
xài được 1tuan minh thay ổn không nóng máy mọi tác_vụ đều tốt vân tay nhạy camera không đẹp lắm choi game liên_quân cấu hinh cao hơi lag pin tuot hoi nhanh đủ xài 1 ngay nhờ sạc nhanh nên củng ổn nhân_viên thế_giới di_động nhiệt_tình vui_vẻ ủng_hộ tiep,{CAMERA#Negative};{FEATURES#Positive};{BATTERY#Neutral};{PERFORMANCE#Negative};{GENERAL#Positive};{SER&ACC#Positive};,3,2,0,1,1,2,0,0,1,0
xài ok nhưng không biết truy_cập thẻ nhớ trong thẻ nhớ sử_dụng có nhiều hình cần lưu,{FEATURES#Negative};{GENERAL#Positive};{OTHERS};,0,0,0,2,1,0,0,0,0,0
máy ngon giá lại rẻ xài 4g ít nóng chạy grab quá tuyệt_tích cực,{FEATURES#Positive};{PRICE#Positive};{GENERAL#Positive};,0,0,0,1,1,0,1,0,0,0
mới kua máy được một ngày máy lâu_lâu bị đứng phải khởi_động lại xài 2 tiếng bị đứng 4 lần phải khởi_động lại 4 lần mong kỹ_thuật liên_hệ giúp,{PERFORMANCE#Negative};,0,0,0,0,0,2,0,0,0,0
sản_phẩm tốt lắm luôn đây đúng chuẩn hàng việt_nam chất_lượng cao nhân_viên tgdđ nhiệt_tình dễ_thương trừ camera hơi yếu thì tất_cả đều ok,{CAMERA#Negative};{GENERAL#Positive};{SER&ACC#Positive};,0,2,0,0,1,0,0,0,1,0
máy ok trong tâm giá tâm nền hiển_thị đẹp nhân_viên tư_vấn ok game với chip 675 chiến game cũng tương_đối camera cũng hiển_thị tương_đối ổn,{SCREEN#Positive};{CAMERA#Neutral};{PERFORMANCE#Neutral};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};,0,3,0,0,1,3,3,1,1,0
máy chạy nhanh chụp ảnh đẹp chơi game mượt vào internet nhanh mình rất thích,{CAMERA#Positive};{FEATURES#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,0,1,0,1,1,1,0,0,0,0
dùng được một ngày thấy được phết nhưng_mà điện_thoại này bị mát ra vỏ hôm qua tắm xong chân ướt có người gọi cầm lên nghe chạm tai vào cái camera thò thụt nó giật cho phát thấy sợ khi điện_thoại đang sạc pin rồi,{DESIGN#Negative};{GENERAL#Positive};,0,0,2,0,1,0,0,0,0,0
con này chơi liên_quân quá chán nó cứ giật lạng đang chơi còn bị quảng_cáo văng ra không tắt được,{PERFORMANCE#Negative};,0,0,0,0,0,2,0,0,0,0
đã mua và sử_dụng sản_phẩm cấu_hình máy mạnh thiết_kế sáng trọng chụp hình_sắc nét máy chạy rất ổn_định mượt,{CAMERA#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{OTHERS};,0,1,1,0,0,1,0,0,0,0
mua được 3 tháng rồi xài rất mượt thiết_kế đẹp đáp_ứng rất tốt nhu_cầu sử_dụng của tôi,{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};,0,0,1,0,1,1,0,0,0,0
có ai thấy máy dễ bị nóng không lúc để xạc máy vẫn nóng mình không biết máy khác có bị vật không còn lại mọi thứ so với tầm giá là quá ok rồi,{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Positive};,0,0,0,0,1,2,3,0,0,0
mới mua trả_góp vì nằm trong tầm khả_năng mua đc đánh_giá 1 lỗi camera lồi ra quá so với mặt lưng máy thấy nói 6g mà thấy máy chạy chậm còn gì nữa thì xài xong tố_cáo tiếp hết,{PERFORMANCE#Negative};{DESIGN#Negative};,0,0,2,0,0,2,0,0,0,0
tuyệt_vời ông mặt_trời siêu đỉnh 3 cực hài_lòng với sam sung nhạy về tất_cả mọi thứ chơi game siêu mượt,{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,0,0,0,0,1,1,0,0,1,0
mới mua sáng nay ko hiểu do máy hay sao mà cứ hay bị tắt màn_hình đột_xuất với để trong túi thì tử mở máy,{PERFORMANCE#Negative};{OTHERS};,0,0,0,0,0,2,0,0,0,0
máy mau hết pin camera trước xấu mờ call video thì camera tối không thấy bắt wifi thì yếu thất_vọng,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};,2,2,0,2,2,0,0,0,0,0
mua máy 154 mà sao chơi game thoát ra là bị đơ 1 lúc sau mới ra được thời_gian đầu mua máy thấy pin rất trâu vài hôm_nay thì pin tuột nhanh đánh 1 trận liên_quân mà hao 10 pin nghe nhạc lướt facebook cũng nhanh xuống pin,{BATTERY#Neutral};{PERFORMANCE#Negative};,3,0,0,0,0,2,0,0,0,0
mới mua 1 ngày mà vân tay không nhạy cho mình hỏi thêm thế_giới di_động có hỗ_trợ nâng lên sum 4g không ạ,{FEATURES#Negative};{OTHERS};,0,0,0,2,0,0,0,0,0,0
điện_thoại xài bị lỗi nhiều quá đang xài bị tối màng hình rồi bluetooth đang nghe bị ngắt_quãng lần này thất_vọng về samsung vô_cùng 8triệu đâu phải ít mà chất_lượng quá tệ,{FEATURES#Negative};{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};{SER&ACC#Negative};,0,0,0,2,2,2,2,0,2,0
máy bị lỗi sim đổi máy rồi vẫn bị chụp hình không tốt còn lại pin game đa_nhiệm ok,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};,1,2,0,2,0,1,0,0,0,0
sau 7 ngày sử_dụng cấu_hình tốt với tầm giá 1 5 triệu cũng khá đẹp tuy_nhiên pin 3000mah tụt hơi nhanh dùng liên_tục chắc tầm 5 tiếng độ hoàn_thiện thân vỏ chỉ ở mức chấp_nhận được loa hơi rè tóm_lại là ổn không_thể đòi_hỏi nhiều hơn khi chỉ bỏ ra 1 5 triệu,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Positive};{DESIGN#Neutral};{PRICE#Neutral};{GENERAL#Positive};,2,0,3,2,1,1,3,0,0,0
mình dùng dx hơn 2 tháng từ khi cập_nhật lên androi 10 máy hay bị khởi_động lại chơi game máy nhanh nóng hơn lúc chưa cập lên androi 10,{PERFORMANCE#Negative};,0,0,0,0,0,2,0,0,0,0
mới mua hôm_qua sạc pin 9 đến đầy là 1 tiếng rưỡi không thích màn_hình giọt nước cho lắm cập_nhật miui 11 rồi,{BATTERY#Neutral};{DESIGN#Negative};{OTHERS};,3,0,2,0,0,0,0,0,0,0
sản_phẩm rất đẹp thiết_kế nhỏ gọn cảm_ứng rất tốt hinhg ảnh đẹp âm_thanh nghe rất hay chụp ảnh rất thực,{SCREEN#Positive};{CAMERA#Positive};{FEATURES#Positive};{DESIGN#Positive};{GENERAL#Positive};,0,1,1,1,1,0,0,1,0,0
sử_dụng được 6 ngày cảm_giác máy mượt pin trâu mọi thứ đều ổn trong tầm giá học_sinh như mình,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,1,0,0,0,1,1,3,0,0,0
sử_dụng được 5 tháng tất_cả đều ổn nhưng chán mỗi việc pin để qua đêm tuột 6 camera quá xấu khi chụp xa còn bị mờ quay tối thì nhiều hột unamused _ face,{CAMERA#Negative};{BATTERY#Negative};{GENERAL#Positive};,2,2,0,0,1,0,0,0,0,0
cảm_nhận sử_dụng 15 ngày máy tốt pin cũng dx 2 ngày khi tát vụ mạng xã_hội camera chụp ảnh cũng đẹp nói_chung nz cũng được rồi,{CAMERA#Positive};{BATTERY#Positive};{GENERAL#Positive};,1,1,0,0,1,0,0,0,0,0
mình mới mua tại thế_giới đi động pin trâu máy mượt thích nhất là dàn loa giất tuyệt_vời,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,1,0,0,1,1,1,0,0,0,0
máy mới mua bị lỗi màn_hình mà không cho đổi bảo là lỗi do người dùng quá thất_vọng với thế_giới di_động,{SCREEN#Negative};{SER&ACC#Negative};,0,0,0,0,0,0,0,2,2,0
zo google hay bi không phản_hồi đứng máy mới mua được 13 ngày,{PERFORMANCE#Negative};,0,0,0,0,0,2,0,0,0,0
muốn ngon bổ rẻ thì mấy anh mấy chị cứ thử sản_xuất ra 1 cái điện_thoại đi rồi tự mình đánh_giá xem đem ra thị_trường đâu phải dễ cũng không chắc sản_phẩm của anh_chị sẽ bán tầm giá này cũng phải có thời_gian để họ fix lỗi chứ ạ tầm giá ok em hiện_tại đang sở_hữu rầt ok ạ em người việt_nam luôn ủm hộ,{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,0,0,0,0,1,0,1,0,1,0
cái này là bị lỗi ám màu phần_cứng đúng không ạ mới xài xong 1 ứng_dụng trắng thì ra như này đã bảo_hành 1 lần rồi giờ khog lẽ_phải đi lần nữa chan,{PERFORMANCE#Negative};,0,0,0,0,0,2,0,0,0,0
mua xài được 2 tháng mạng đơ quá_trời mặc_dù chạy bằng wf cứ xoay vòng_vòng camara ổn pin xài được 1 ngày rất thất_vọng,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Neutral};{GENERAL#Negative};,3,1,0,2,2,0,0,0,0,0
mua 18012020 bản 256g 11 pro max qua sử_dụng thấy em nó quá tuyệt_vời tiền nào của đấy không sai và iphone là số 1 mấy em nhân_viên tg di_động hữu_lũng quá nhiệt_tình dễ_thương vcđ ai chê màn_hình ám vàng là chưa biết tắt các chức_năng đi nhé cầm trên tay mới thấy độ mượt ki máy nào có pin trâu_bò xài lâu không dùng nhiều thì đến 2 ngày tốt,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,1,0,0,0,1,1,3,0,1,0
sản_phẩm có thời_lượng pin ấn tượng sử dụng rất mượt lại còn được tặng sạc dự phòng quá tuyệt_vời,{BATTERY#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};,1,0,0,0,0,1,0,0,1,0
máy dùng quá mượt đã mua được gần 1 tháng và chả thấy có lỗi gì cam xoá phông cũng ổn pin trâu dùng khoảng 6 7 tiếng liên_tục mình không chơi game nếu dùng trong 1 ngày là okie với,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,1,1,0,0,1,1,0,0,0,0
sản_phẩm rất tốt em rất vui có_điều khi nghe nhạc từ zing mp3 và khi thoát khỏi ứng_dụng nhạc bị tắt ngừng phát không phát nhạc khi thoát ứng_dụng zing mp3 ra màn_hình chính như những chiếc điện_thoại khác có nhiều ứng_dụng em tải có những tính_năng khác khi thoát ứng_dụng ra màn_hình chính đều không sử_dụng được chỉ khi ở trong ứng_dụng mới sử_dụng được còn ra màn_hình chính thì không sử_dụng được dù_sao cũng cảm_ơn tgdđ rất nhiều anh_chị đã vất_vả rồi cảm_ơn rất nhiều ạ,{PERFORMANCE#Negative};{GENERAL#Positive};{SER&ACC#Positive};,0,0,0,0,1,2,0,0,1,0
mua được 4 ngày cảm thấy ok vừa túi tiền cảm ứng vân tay cũng được nếu tay không bị bẩn sẽ mở nhạy đấy mở khoá khuôn_mặt thì tốt chơi liên_quân msx cấu_hình ok nha nghe gọi rõ đáng mua đó mấy bạn,{FEATURES#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};,0,0,0,1,1,1,1,0,0,0
đã mua và sử_dụng ngon tuyệt_vời 5 sao cho a 70 máy không hề bị loạn cảm_ứng như những người khác nói camera thì đẹp tuyệt pin trâu nữa chỉ có mỗi vân tay không được nhạy cho lắm nhưng v là ổn rồi vì còn có bảo_mật khuôn_mặt rất tốt 5 sao cho máy,{CAMERA#Positive};{FEATURES#Positive};{GENERAL#Positive};,0,1,0,1,1,0,0,0,0,0
rất tốt wifi cực nhạy pin trâu tuỳ không phải củ sạc nhanh n mà sạc khá nhanh điểm trừ là cam mess khá mờ,{CAMERA#Negative};{FEATURES#Positive};{BATTERY#Positive};{GENERAL#Positive};,1,2,0,1,1,0,0,0,0,0
máy có thiết_kế liền mạch hoàn_thiện rất tốt camera chụp quá tuyệt_vời so với tầm giá chip tốc_độ 2 3g xử_lý rất mượt_mà nhanh_chóng pin dùng bình_thường cũng được 1 ngày,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};,1,1,1,0,0,1,3,0,0,0
các bạn nói sao chứ mình mua xài rất là tốt sạc nhanh màn_hình amoled rực_rỡ rất đẹp pin trâu mọi thứ đều 5 sao chỉ loa hơi nhỏ rất đang đồng_tiền các bạn so_sánh với các hãng trung_quốc đi điện_thoại nào bằng người việt_nam ưu_tiên dùng hàng việt_nam đi các bạn bj đã có điện_thoại việt_nam làm chúng_ta tự_hào vsmart rất xứng_đáng để sở_hữu phần_mềm bj tốt hơn rất nhiều rồi và các bạn đừng tưởng của rẻ là của ôi nhé vì điện_thoại vsmart không bị chịu thuế nên rẻ đt trung_quốc nhập vô bị thuế và chất_lượng không bằng vsmart đâu,{SCREEN#Positive};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,1,0,0,2,1,1,1,1,1,0
oncreen hơn 9 tiếng vẫn còn 36 pin trâu_bò thiệt sự màn_hình thì hơi nhợt_nhạt nhưng bù lại được cấu_hình tốt,{SCREEN#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};,1,0,0,0,0,1,0,2,0,0
điện_thoại này có rất nhiều lỗi nói_chung có nhiều ứng_dụng chưa hoạt_động tốt ví_dụ như quay video bị giật chụp hình không sắc nét như quảng_cáo đọc báo rất phức_tạp từ khi tui xài điện_thoại này là tui ít xem tin_tức 24h trước_kia xài samsung 1 ngày tui đọc báo vài lần nói_tóm_lại đề nghi nhà phần_mềm nâng_cấp bản sửa lỗi,{CAMERA#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};,0,2,0,0,1,2,0,0,0,0
cửa_hàng mình có mua lại máy không máy còn nguyên lấy từ điện_máy xanh djjsoeenjskssj,{OTHERS};,0,0,0,0,0,0,0,0,0,0
bảo lắm dung_lượng lắm nhưng mới tải một_ít ứng_dụng mà đã không tải được nữa thumbs _ down thumbs _ down thumbs _ down thumbs _ down,{STORAGE#Negative};,0,0,0,0,0,0,0,0,0,2
chờ_đợi em và đã rinh về 274 tốt lắm nhân_viên nhiệt_tình xài ok mà thấy call video sao thấy hình_ảnh mờ ta,{CAMERA#Negative};{GENERAL#Positive};{SER&ACC#Positive};,0,2,0,0,1,0,0,0,1,0
sử_dụng 1 tháng dùng khá ổn nhưng pin tụt nhanh hơn so với lúc mua về có khắc_phục được không ạ,{BATTERY#Negative};{GENERAL#Positive};{OTHERS};,2,0,0,0,1,0,0,0,0,0
chụp hình quá tệ không đáng với giá_trị bỏ ra mọi người cân nhẵc trk khi mua quá tệ với số tiền trên 13tr,{CAMERA#Negative};{PRICE#Negative};{GENERAL#Neutral};,0,2,0,0,3,0,2,0,0,0
với tầm giá này thì sản_phẩm như_vậy chấp_nhận được trải_nghiệm cũng ok không quá chậm và lag phù hượp túi_tiền,{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,0,0,0,0,1,1,3,0,0,0
tôi đã mua được 3 5 tháng sau 2 lần cập_nhật hệ_điều_hành thì càng_ngày_càng tốn pin nên tôi khuyên các bạn cứ để nguyên hdh ban_đầu đừng cập_nhật cho_dù có khôi_phục cài_đặt ban_đầu nó cũng vẫn ở hdh mới nhất,{PERFORMANCE#Negative};{OTHERS};,0,0,0,0,0,2,0,0,0,0
quá tuyệt_vời luôn ủng_hộ huawei chưa bao_giờ thất_vọng về chất_lượng của huawei,{GENERAL#Positive};{SER&ACC#Positive};,0,0,0,0,1,0,0,0,1,0
nói_chung là chỉ muốn đập thôi mua về chỉ để chụp ảnh sản_phẩm để up lên shopee mà mạng thì đơ cảm_ứng vân tay_không ra gì nói_chung rất nhiều lỗi không muốn nói ra phí cả 1 tháng cày_cuốc vứt thua xa con iphone 6s đang dùng đúng là không_thể vượt qua được ip,{FEATURES#Negative};{GENERAL#Negative};,0,0,0,2,2,0,0,0,0,0
máy dùng chán thật_sự lỗi cảm_ứng liên_tục tắt màn_hình rồi bật lên lại được một lúc sau lại bị wifi vô_cùng kém cách xa cục phát 3 4 mét là tịt luôn chắc lần sau không dám sử dung điện_thoại của hãng này nữa,{FEATURES#Negative};{GENERAL#Negative};{SER&ACC#Negative};,0,0,0,2,2,0,0,0,2,0
máy rất mượt đẹp cực chụp hình tốt đáng để mua anh_chị trong tgdđ rất nhiệt_tình,{CAMERA#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};,0,1,0,0,0,1,0,0,1,0
hôm_qua mua về mới nhận ra máy chỉ để nghe gọi mà thôi không dùng được ứng_dụng,{FEATURES#Neutral};{PERFORMANCE#Negative};,0,0,0,3,0,2,0,0,0,0
máy khá ok có_điều pin có_vẻ tụt hơi nhanh một_tí lúc không dùng đến và khoá máy ở chế_độ chờ,{BATTERY#Negative};{GENERAL#Positive};,2,0,0,0,1,0,0,0,0,0
máy ok trong tầm giá mới mua 1tuần dùng không vấn_đề gì cả mọi thứ cơ_bản dùng đều ổn chưa thấy điều gì đáng nói cả,{PRICE#Neutral};{GENERAL#Positive};,0,0,0,0,1,0,3,0,0,0
mới mua thấy rất ok chưa dùng lâu nên cũng không biết pin có lâu ko mua máy ở 12 đinh bộ lĩnh tp mỹ_tho nhân_viên nhiệt_tình vui vẽ,{BATTERY#Neutral};{GENERAL#Positive};{SER&ACC#Positive};,3,0,0,0,1,0,0,0,1,0
pin không trâu cho lắm máy nhạy máy khá ok nhưng làm cái sim vina data hứa 265kps mà có_vẻ chậm lắm nếu đã làm và nói thì phải làm được thay_đổi quá nhanh giữa nhà mạng và tgdđ,{FEATURES#Positive};{BATTERY#Negative};{PERFORMANCE#Negative};,2,0,0,1,0,2,0,0,0,0
mình mới mua thấy xài cũng tốt pin thì dùng chơi game liên_tục cũng được 9 h nói chung pin không bang con j7pro,{BATTERY#Neutral};{GENERAL#Positive};,3,0,0,0,1,0,0,0,0,0
sau gần một tuần sử_dụng máy cảm_thấy máy dùng rất thích vân tay nhận_diện khuôn_mặt cảm_ứng nhanh_nhạy tốt hơn cả mong_đợi,{FEATURES#Positive};{GENERAL#Positive};,0,0,0,1,1,0,0,0,0,0
sản_phẩm tốt chơi game mượt camera cũng tạm chưa hẳn đẹp nói_chung ok hài_lòng về nhân_viên phục_vụ,{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,0,0,0,0,1,1,0,0,1,0
mới mua joy 3 3g được 5 ngày đang dùng mất_toi loa không gọi không nghe chi ngồi đọc báo mất bao cuộc goin công viêc cảm_thấy mất niềm tin và rất bực_mình,{FEATURES#Negative};{GENERAL#Negative};,0,0,0,2,2,0,0,0,0,0
em mới mua máy vào hôm_qua sau 2 lần sạt thì cho đúng 1 kết_quả pin 93 bị chai pin hết 300mah còn 4k2 mah mong được phản_hồi gấp,{BATTERY#Negative};{OTHERS};,2,0,0,0,0,0,0,0,0,0
sản_phẩm note 9s này với mi9 se thì đối_thủ nào mạnh hơn hả ad e đang tính mua không biết sản_phẩm nào mạnh hơn,{OTHERS};,0,0,0,0,0,0,0,0,0,0
mới mua hôm_qua mọi thứ đều ổn chưa thấy lỗi gì chỉ có vân tay không được nhạy cho lắm,{FEATURES#Negative};{PERFORMANCE#Neutral};{GENERAL#Positive};,0,0,0,2,1,3,0,0,0,0
trải_nghiệm thấy không quá nổi_bật pin 5000mah mà dùng như 4000mah vậy máy cầm khá nặng_tay các tác_vụ thao_tác đều ở mức_độ ổn_định điểm trừ khá lớn là không có ốp trong hộp phụ_kiện với giá 3 690 000 nên đầu_tư xiaomi ổn hơn nhân_viên tư_vấn nhiệt_tình chất_lượng tốt,{FEATURES#Neutral};{BATTERY#Negative};{DESIGN#Negative};{PRICE#Neutral};{GENERAL#Neutral};{SER&ACC#Neutral};,2,0,2,3,3,0,3,0,3,0
thiết_kế quá đẹp cấu_hình tốt từ hồi ra_mắt p30 mình đã có dự_định hốt huawei rùi quả_nhiên nếu huawei không bị ngáng chân chắc_chắn số 1 về thị_trường android từ năm 2019,{PERFORMANCE#Positive};{DESIGN#Positive};{SER&ACC#Positive};,0,0,1,0,0,1,0,0,1,0
